elapsed_sec,step,jet_velocity_mean,jet_velocity_max,enstrophy,enstrophy_drift,tau_im_min,rho_mean,wec_margin,div_u,speedup_vs_wrf,simulated_days,spot_l4_cost_usd,spot_tpu_cost_usd,ondemand_cost_usd,hpc_cluster_cost_usd,residual_norm
12.04,1434,16.475199339854,31.508645731240836,1.109500311921232,0.02782009908325763,0.9314400045643253,0.9541965691836471,1.0957409365605362,0.5054732415901326,1520.0,35.85,0.0006686253680123224,0.00120352566242218,0.0023401887880431277,0.06184784654113981,0.023647204220768984
13.04,1594,15.895513157604555,29.995968892777576,1.1060895210977293,0.030808743835505446,0.9315694427061315,0.9540783430936526,1.0775670777800537,0.46501076619086357,1520.0,39.85,0.0007242429786258275,0.0013036373615264892,0.0025348504251903954,0.06699247552288903,0.026187552260179627
14.04,1762,15.33272180318397,28.556493687013724,1.102535754249789,0.0339226687844127,0.9317005562837537,0.9539586166585187,1.103017460689057,0.428740669145649,1520.0,44.05,0.0007798397408591377,0.0014037115335464477,0.0027294390930069816,0.07213517602947023,0.02883438846675079
15.04,1934,14.799632074670239,27.21919121438453,1.0989263638470121,0.03708533288323131,0.9318300826779976,0.9538403691598161,1.071036644813272,0.39709362152715766,1520.0,48.35,0.0008356735044055515,0.0015042123079299927,0.0029248572654194302,0.07729979915751352,0.03152265295074661
16.04,2091,14.346926304503302,26.103388184589,1.0956571232826795,0.03994994674025882,0.9319444516279977,0.9537359836733122,1.111385813871669,0.3722098906928677,1520.0,52.275,0.0008913205729590523,0.001604377031326294,0.0031196220053566824,0.08244715299871233,0.033957574729219994
17.05,2180,14.103367683731484,25.510573159974655,1.093814535465603,0.04156448151973437,0.9320077440899013,0.9536782259722156,1.094587825627355,0.35953772093723346,1520.0,54.5,0.0009472383923000761,0.0017050291061401367,0.0033153343730502657,0.08761955128775703,0.03532992929177421
18.05,2318,13.742916567211115,24.642815337080982,1.0909726590768922,0.044054625124300244,0.9321037931354632,0.9535905895713594,1.0729033341527405,0.3416475785284674,1520.0,57.95,0.0010028109285566541,0.0018050596714019773,0.003509838249948289,0.09276001089149051,0.03744655135565521
19.06,2428,13.469552098898046,23.99229566352569,1.0887205259476584,0.04602801669427508,0.9321786151431347,0.9535223321929044,1.1255012371547022,0.3287458238180758,1520.0,60.7,0.0010588327248891194,0.0019058989048004148,0.0037059145371119177,0.09794202705224354,0.03912393419013382
20.07,2492,13.315842344279062,23.629378500357852,1.0874155239876102,0.04717150143473356,0.932221466914453,0.9534832445057766,1.095495140791693,0.3217250827399345,1160.8,62.3,0.0011148664421505399,0.0020067595958709714,0.003902032547526889,0.10312514589892492,0.04009589621952352
21.07,2565,13.145077931918289,23.228604038414428,1.085931771677483,0.048471612987966595,0.9322697523762445,0.9534392042740181,1.07019976136673,0.3141149031538686,1354.6,64.125,0.0011705792877409193,0.0021070427179336547,0.004097027507093218,0.10827858411603504,0.0412009910397716
22.09,2633,12.990207818126487,22.867321119436546,1.084554198159262,0.04967868726461159,0.93231417736723,0.9533986887078255,1.0728957003813284,0.3073903470819628,1232.2,65.825,0.0012270976305007936,0.0022087757349014284,0.004294841706752777,0.11350653082132339,0.04222700417491985
23.09,2726,12.7846634262483,22.391032019859797,1.0826772423677329,0.05132333637000394,0.9323740960623965,0.9533440483641409,1.115041095019142,0.298694242410124,1520.0,68.15,0.0012830440203348797,0.002309479236602783,0.004490654071172079,0.11868157188097636,0.04362495591450335
24.1,2787,12.653609240180732,22.08925811519118,1.0814505441845133,0.05239820881970351,0.9324128854116279,0.9533086793927172,1.1059125606334583,0.2932935135198811,1150.0,69.675,0.0013389097981982762,0.002410037636756897,0.004686184293693966,0.12384915633334054,0.04453859749674798
25.11,2866,12.488124915247637,21.710318901356608,1.0798670555162089,0.05378571258163506,0.9324625346535472,0.9532634119769771,1.0724703649715217,0.28662806755501924,1426.6,71.65,0.0013952706522411772,0.0025114871740341185,0.00488344728284412,0.12906253533230888,0.0457179756943898
26.13,2966,12.285216505286323,21.248899404846867,1.0778709966040172,0.05553472367665515,0.9325244599503497,0.953206957981926,1.0782121621930834,0.2786654391016008,1520.0,74.15,0.0014517302645577325,0.0026131144762039185,0.005081055925952063,0.13428504947159026,0.04720463512515687
27.13,3065,12.091205120810745,20.81101819574625,1.0759040503448734,0.057258225327602656,0.9325847840007444,0.9531519702082736,1.12823018494782,0.2712754858723201,1520.0,76.625,0.00150736141204834,0.0027132505416870116,0.0052757649421691895,0.13943093061447143,0.048669611528462255
28.13,3144,11.941050903489787,20.474336183019737,1.0743409668348853,0.05862784943274002,0.9326322426236267,0.9531087142574204,1.0840292332054244,0.2656966169936328,1460.5,78.6,0.0015630247195561728,0.0028134444952011106,0.005470586518446604,0.14457978655894596,0.04983379201782902
29.14,3265,11.71868083552424,19.97927065892283,1.0719580028231637,0.060715879234905776,0.9327038032210948,0.9530434981161212,1.0734291040618271,0.25764582011880655,1520.0,81.625,0.001618878761927287,0.0029139817714691164,0.005666075666745504,0.14974628547827404,0.05160861734966991
30.14,3333,11.597572058094256,19.711420038091674,1.0706246966970159,0.06188416499713823,0.932743437057334,0.9530073820097197,1.1021201488553078,0.2533737495850825,1254.5,83.325,0.001674492809507582,0.003014087057113647,0.005860724833276536,0.15489058487945132,0.052601660247567496
31.14,3463,11.373362366859164,19.2188442337226,1.0680874386850447,0.06410739217082598,0.9328180818970695,0.9529393697830314,1.0819292885776737,0.24564690245313603,1520.0,86.575,0.0017301070822609795,0.003114192748069763,0.006055374787913428,0.1600349051091406,0.054491403345202076
32.14,3546,11.23501158027664,18.917029030239608,1.066475498960878,0.06551982566407175,0.9328649895574824,0.9528966351146237,1.0679306431124145,0.2409961625749577,1520.0,88.65,0.0017857210901048451,0.0032142979621887207,0.006250023815366957,0.16517920083469817,0.055691971814460985
33.15,3630,11.098619817402787,18.62107886906815,1.0648504538300163,0.06694374253667783,0.9329118855229044,0.9528539149447004,1.092721441601976,0.2364956846421402,1520.0,90.75,0.0018416127628750273,0.0033149029731750486,0.006445644670062594,0.17034918056594,0.05690230115617615
34.15,3739,10.926836276828567,18.250578999308665,1.0627511884852865,0.06878318643129322,0.9329718979869571,0.9527992518245716,1.099970369029616,0.23095309035372802,1520.0,93.475,0.0018974658648173014,0.003415438556671142,0.006641130526860555,0.17551559249560036,0.058465828466599236
35.18,3851,10.756155510647112,17.884933299231793,1.0606051729437986,0.07066359435373604,0.9330326034101034,0.9527439639152957,1.0673349307416435,0.22557098548128152,1520.0,96.275,0.001954341557290819,0.003517814803123474,0.006840195450517866,0.18077659404940077,0.060064175200675626
36.18,3959,10.596887774414945,17.545960251908056,1.058546324129757,0.07246762398268816,0.9330902503558596,0.9526914674955672,1.100470654418493,0.22065651121341578,1520.0,98.975,0.0020099795526928375,0.003617963194847107,0.00703492843442493,0.18592310862408745,0.06159760038528494
37.18,4083,10.420133045156323,17.172278284248165,1.0561951234424143,0.07452782173720535,0.9331553954142451,0.9526321498751122,1.0849765842000054,0.21532443048320116,1520.0,102.075,0.0020656641721725467,0.0037181955099105835,0.007229824602603912,0.19107393592596053,0.06334876847662455
38.19,4195,10.265813449472216,16.848182866575428,1.054083021073293,0.07637851384596442,0.9332133099084192,0.9525794222437297,1.0701926005044045,0.2107663746413826,1520.0,104.875,0.0021214943991767037,0.0038186899185180664,0.007425230397118462,0.1962382319238451,0.06492185676906977
39.19,4352,10.057528603395966,16.413935031771384,1.0511406510090615,0.07895671324507196,0.9332930678496842,0.9525068170647301,1.1084374258505485,0.2047621185776214,1520.0,108.8,0.0021773434480031333,0.0039192182064056395,0.007620702068010966,0.20140426894028982,0.06711332625831117
40.2,4524,9.839453425148182,15.96318979848641,1.0479415489548605,0.08175986948095458,0.9333786121040473,0.9524289568351967,1.0734045857746783,0.19863912010982365,1520.0,113.1,0.0022330780691570706,0.004019540524482727,0.007815773242049746,0.20655972139702902,0.0694960090588114
41.2,4636,9.70279072308135,15.682756979120263,1.045872011858966,0.08357326452664529,0.9334333250675003,0.9523791651672642,1.1272691655448683,0.19489180190558342,1520.0,115.9,0.0022887541717953154,0.0041197575092315674,0.008010639601283603,0.21170976089106666,0.0710373948476485
42.21,4712,9.612337170286594,15.49800902761292,1.044473752347299,0.08479846453686835,0.9334700209769332,0.9523457728902727,1.0843813843039312,0.19243543045236455,1395.2,117.8,0.002344749477174547,0.004220549058914184,0.008206623170110913,0.21688932663864557,0.0720788148563381
43.21,4872,9.427661749326845,15.122950605698199,1.0415459877230369,0.08736386617915709,0.9335461712635282,0.9522764857013748,1.0852273367531626,0.18752578348358417,1520.0,121.8,0.002400566273265415,0.0043210192918777465,0.008401981956428951,0.22205238027705085,0.07425940625228353
44.21,5043,9.238460655388863,14.7416704560965,1.0384406581328105,0.09008485596248796,0.9336259583842389,0.9522039003009549,1.0778505501361066,0.18261050174869586,1520.0,126.075,0.002456238521469964,0.004421229338645935,0.008596834825144874,0.22720206323597167,0.07657224756811477
45.22,5241,9.029231658895707,14.323527308679733,1.034875340540971,0.0932089020451513,0.933716369812291,0.9521216629775846,1.1148032534395367,0.17730684556487142,1520.0,131.025,0.0025119610759947036,0.004521529936790466,0.008791863765981463,0.2323563995295101,0.0792276867383786
46.22,5505,8.765433223400429,13.801560174977269,1.0301716388112763,0.09733043696711817,0.9338337897051755,0.9520148802980926,1.0870381979199073,0.17080074867391315,1520.0,137.625,0.0025676056941350304,0.004621690249443054,0.008986619929472606,0.2375035267074903,0.08273099142205045
47.22,5764,8.522055467097402,13.325173377852545,1.0256118978352622,0.10132582884095308,0.933945704395758,0.9519131264624587,1.0691708393151154,0.16496799891744662,1520.0,144.1,0.0026234774589538575,0.004722259426116943,0.0091821711063385,0.2426716649532318,0.08612707451481012
48.22,6020,8.29517855273684,12.885557901317688,1.0211576402677032,0.10522879275557215,0.9340533151597361,0.9518153063734074,1.0685850009794833,0.15969181143066313,1520.0,150.5,0.00267912052737342,0.004822416949272155,0.009376921845806968,0.24781864878204132,0.08944459384223633
49.23,6298,8.062865421770613,12.439881879956811,1.016379060353921,0.10941593835362891,0.9341669815463286,0.9517120035187452,1.077877505057878,0.15442507164370634,1520.0,157.45,0.0027348519696129697,0.0049227335453033445,0.009571981893645392,0.25297380718919965,0.09300366760058458
50.23,6566,7.851582721006871,12.038483170637775,1.0118291766830827,0.11340269293924836,0.9342735897919479,0.9516151357220765,1.0989507902432785,0.14975006055240248,1520.0,164.15,0.002790462652842204,0.005022832775115967,0.009766619284947712,0.25811779538790386,0.09639240899836111
51.23,6843,7.6451671829294146,11.649950922958109,1.0071842437442893,0.11747273275418235,0.9343808861874067,0.9515176626232242,1.1212174883395518,0.14528670359157947,1520.0,171.075,0.0028460333877139625,0.005122860097885132,0.009961116856998867,0.26325808836354153,0.099851942841055
52.23,7091,7.469855546360146,11.322777049104225,1.0030747019799722,0.12107364558162341,0.9344745860555483,0.9514325576352826,1.0939077030425128,0.14157529284171066,1520.0,177.275,0.0029016531705856326,0.005222975707054138,0.010155786097049712,0.268402918279171,0.1029127187443799
53.23,7363,7.287087662841332,10.984441011795843,0.9986200422703548,0.12497696186606358,0.934574917853781,0.9513414459814553,1.0758060911434604,0.13777903678054448,1520.0,184.075,0.002957317431767782,0.005323171377182007,0.010350611011187234,0.2735518624385198,0.10623053758615404
54.23,7629,7.117253430222205,10.672569562871827,0.99431610184356,0.12874821306150264,0.934670693100007,0.9512544884796996,1.066108127007603,0.13431497789656233,1520.0,190.725,0.0030129510164260864,0.005423311829566955,0.010545328557491301,0.27869796901941296,0.10943610110227725
55.24,7889,6.959127894098952,10.384386204977504,0.9901586581629367,0.13239109909052635,0.9347621775015058,0.9511714416690833,1.0710972789298805,0.13113945217432255,1520.0,197.225,0.0030687019692526925,0.005523663544654846,0.010740456892384422,0.28385493215587404,0.1125325542269474
56.24,8157,6.803703635787034,10.103184218307119,0.9859236996954506,0.13610190607189426,0.9348543763181381,0.9510877610512585,1.0878851390138822,0.1280776229706293,1520.0,203.925,0.0031243559916814168,0.00562384078502655,0.010935245970884957,0.28900292923053106,0.11568674016111012
57.24,8415,6.660832962874931,9.846497687280408,0.9818944273921015,0.13963248421283536,0.934941212136427,0.9510089614544011,1.1198977856922094,0.12531161303867022,1520.0,210.375,0.0031799523565504287,0.0057239142417907715,0.0111298332479265,0.29414559298091464,0.11868773158091006
58.24,8666,6.527771889775818,9.60899116219279,0.9780187289932986,0.143028495953298,0.9350239613894767,0.9509338824206264,1.0956208953067856,0.12277365532220996,1520.0,216.65,0.0032356137302186755,0.0058241047143936155,0.011324648055765364,0.29929427004522746,0.1215743415603033
59.25,8931,6.393226353996933,9.37036321459669,0.9739735670204888,0.14657299713429234,0.9351095531247984,0.9508562368930198,1.0743585685737296,0.12026013826467874,1520.0,223.275,0.0032914249897003176,0.005924564981460571,0.011519987463951109,0.3044568115472793,0.12458716756414849
60.25,9163,6.280133761509839,9.170974686397868,0.9704710059405234,0.14964205394039562,0.9351830516802623,0.9507895719842547,1.0672910986873074,0.11815606864468542,1520.0,229.075,0.003347141649987963,0.0060248549699783325,0.01171499577495787,0.30961060262388657,0.12719586584933626
61.25,9418,6.160583054087603,8.961384869272006,0.9666625051458444,0.15297918497625893,0.9352623531264629,0.9507176542354598,1.085456887038169,0.11597389805251135,1520.0,235.45,0.0034028559790717228,0.006125140762329101,0.01190999592675103,0.31476417806413437,0.13003242722982009
62.25,9681,6.042188556722849,8.755024305907437,0.9627792212788558,0.15638184334820945,0.9353425780976229,0.9506449100563845,1.11357374888411,0.11383014326585839,1520.0,242.025,0.0034584437476264107,0.006225198745727539,0.012104553116692437,0.319906046655443,0.13292468684597802
63.25,9937,5.931445062212402,8.563084454293783,0.9590422882938956,0.15965626436460398,0.9354192019931845,0.9505754415880315,1.1033016565976879,0.11184358024233287,1520.0,248.425,0.0035140298604965214,0.006325253748893737,0.012299104511737822,0.32504776209592817,0.13570794470991338
64.25,10179,5.8306046117315,8.389222672073616,0.9555481888710201,0.16271790679428677,0.9354903562112982,0.9505109411388719,1.0714027478702577,0.11006096224801543,1520.0,254.475,0.0035696383052402077,0.006425348949432373,0.012493734068340725,0.33019154323471916,0.13831034077514373
65.25,10417,5.73487826579009,8.22498607863224,0.9521478325238636,0.16569740852235382,0.9355591651427038,0.9504485750160839,1.0673210547886236,0.10837615366456377,1520.0,260.425,0.0036252377033233643,0.006525427865982055,0.012688331961631773,0.3353344875574112,0.14084291724400072
66.26,10669,5.6370486717922095,8.0579555189354,0.9485858492569395,0.16881853296215593,0.9356308021284929,0.9503836543624931,1.0877453010998146,0.1066759556863055,1520.0,266.725,0.003680882917510139,0.006625589251518249,0.012883090211285484,0.3404816698696878,0.14349587301783254
67.26,10892,5.553349115846731,7.915704949376567,0.9454662948648784,0.17155198697491475,0.9356931840637732,0.9503271282987076,1.110491625020504,0.10523217426902487,1520.0,272.3,0.0037364865806367668,0.006725675845146179,0.013077703032228681,0.3456250087089009,0.14581930892867753
68.26,11133,5.465772879152533,7.7675136446837305,0.9421288300405428,0.17447638112548267,0.9357595691539325,0.950266982270104,1.0746944126194191,0.10372564973986642,1520.0,278.325,0.0037920921643575032,0.006825765895843505,0.01327232257525126,0.350768525203069,0.14830504395666025
69.26,11372,5.381734013731172,7.625932214993743,0.9388533975614245,0.17734642053763452,0.935824378189308,0.9502082715420247,1.0654998941268232,0.10230698715702191,1520.0,284.3,0.0038477448489930895,0.00692594072818756,0.01346710697147581,0.35591639853186074,0.15074457745698933
70.26,11606,5.302033580973628,7.492225727207599,0.9356791955345358,0.180127758567767,0.9358868738086156,0.9501516634384937,1.0902071559470854,0.10094996106009957,1520.0,290.15,0.0039034745428297257,0.007026254177093506,0.013662160899904038,0.3610713952117496,0.15310871478260193
71.26,11834,5.226717497572544,7.366381820487764,0.9326171226926163,0.18281084539529777,0.9359468836633974,0.9500973132915749,1.109952756663202,0.09969915051348477,1520.0,295.85,0.0039590382840898304,0.007126268911361694,0.013856633994314405,0.3662110412783093,0.1553893385860031
72.26,12081,5.147610946563337,7.234736447140084,0.9293336841156944,0.18568790000815377,0.9360109405650062,0.950039304669861,1.0763289171733472,0.09838250610408761,1520.0,302.025,0.004014611230956183,0.00722630021572113,0.01405113930834664,0.37135153886344696,0.15783483500693068
73.26,12339,5.06761155412207,7.1021607104782145,0.9259410739845862,0.1886606142522792,0.9360768239317614,0.9499796494516761,1.0646046202749369,0.09705369725381541,1520.0,308.475,0.004070268432299296,0.007326483178138733,0.014245939513047536,0.3764998299876849,0.16036164211443732
74.27,12597,4.990169658560065,6.974356572300262,0.922585812965015,0.19160060200217738,0.9361416920031583,0.9499209208930035,1.0709262173987126,0.09579365139731666,1520.0,314.925,0.004125846558147007,0.007426523804664612,0.014440462953514522,0.3816408066285981,0.16286063170185075
75.27,12839,4.919745015312945,6.858589680377258,0.9194721203197388,0.1943289197636461,0.93620164311612,0.9498666503989487,1.1028577903051833,0.09463696685133449,1520.0,320.975,0.0041814432806438874,0.007526597905158997,0.014635051482253605,0.3867835034595596,0.1651797017990992
76.27,13036,4.863930859316331,6.767149638390596,0.916961060641316,0.19652919111385228,0.9362498252318993,0.9498230382494318,1.080855515169537,0.09373172379455275,1520.0,325.9,0.004237030532624987,0.007626654958724975,0.014829606864187451,0.39192532426781124,0.16704993244677444
77.27,13235,4.808877032485226,6.677223904464132,0.9144458054618233,0.19873313869719747,0.9362979449890292,0.9497794865539293,1.0683791224959003,0.09285212210115179,1520.0,330.875,0.00429283266597324,0.007727098798751831,0.015024914330906337,0.3970870216025247,0.16892328789261785
78.27,13448,4.751373848553232,6.5835827757877725,0.9117770581862006,0.20107158099785263,0.9363488506049349,0.9497334178257486,1.1144230712357404,0.09192613747480605,1520.0,336.2,0.004348532319068909,0.007827358174324036,0.01521986311674118,0.4022392395138741,0.17091096384817472
79.27,13695,4.686463457308117,6.4782304779190305,0.9087123337187372,0.2037569912650714,0.936407125708555,0.9496806853388988,1.0956257181640616,0.09087726429843623,1520.0,342.375,0.004404107610384623,0.00792739369869232,0.01541437663634618,0.40737995396057763,0.17319356257531068
80.28,13910,4.63145049755493,6.389234248257305,0.9060705889171905,0.20607177312842007,0.9364572069058578,0.9496353721195662,1.0642502714568942,0.09001565712996162,1520.0,347.75,0.004459783011012608,0.008027609419822692,0.015609240538544124,0.41252992851866616,0.17516112715915705
81.28,14145,4.572840820812548,6.29471499364404,0.9032103657171632,0.20857799279985692,0.9365112791267358,0.9495864527122924,1.0781320271562533,0.08908968811723739,1520.0,353.625,0.0045154621203740445,0.00812783181667328,0.015804117421309154,0.4176802461345991,0.17729141387987837
82.28,14380,4.515757908676488,6.202951600288012,0.9003782740195714,0.21105956274298227,0.9365646717522731,0.9495381530996734,1.1209227419893373,0.08817980730616681,1520.0,359.5,0.00457109726799859,0.00822797508239746,0.015998840437995064,0.42282649728986954,0.1794007483315349
83.28,14594,4.465053451390871,6.121685403301591,0.8978234393155923,0.21329819118020382,0.9366127167605581,0.9494946952195132,1.075653794079413,0.08738995491543189,1520.0,364.85,0.0046267481115129265,0.008328146600723266,0.01619361839029524,0.42797420031494565,0.18130358250317324
84.28,14814,4.4141498862577855,6.040331042115769,0.8952207130345073,0.21557878375946773,0.936661549990639,0.9494505284630199,1.066458419238422,0.08660270416049076,1520.0,370.35,0.004682358635796441,0.008428245544433593,0.016388255225287543,0.4331181738111708,0.18324208619554755
85.29,15058,4.359089328663892,5.95259402318741,0.8923618641381804,0.21808379922174764,0.9367150639084914,0.9494021330361765,1.0913386521874497,0.08574353851077132,1520.0,376.45,0.004738056394788954,0.008528501510620116,0.01658319738176134,0.4382702165179782,0.18537134933848548
86.29,15259,4.314795602585349,5.882210887431949,0.8900285419807586,0.22012833123263198,0.9367586482832856,0.9493627210701515,1.091627036947581,0.08504657592153142,1520.0,381.475,0.004793731782171462,0.00862871720790863,0.016778061237600114,0.4434201898508602,0.18710920154773716
87.29,15473,4.2686561096494575,5.809082283878481,0.8875656160007124,0.22228642628634177,0.936804567674821,0.9493212011738885,1.063680593539468,0.08434375975133157,1520.0,386.825,0.0048492910861969,0.00872872395515442,0.016972518801689148,0.4485594254732132,0.18894358234339048
88.29,15683,4.2243671360907555,5.73906694567077,0.8851698524476129,0.22438567145882757,0.9368491540976472,0.9492808900221279,1.0929653870575902,0.08366951626076757,1520.0,392.075,0.004905029283629524,0.008829052710533141,0.01716760249270333,0.45371520873573096,0.19072794074000343
89.29,15886,4.182454540420738,5.6729713229460055,0.8828736193560582,0.2263977048358744,0.9368918169336118,0.9492423212251676,1.090809970214411,0.08302635448952411,1520.0,397.15,0.004960672020912171,0.008929209637641907,0.017362352073192595,0.4588621619343758,0.19243816911049322
90.3,16076,4.144002792597332,5.612473051686963,0.8807417690149054,0.2282657007536425,0.9369313660591982,0.9492065701470231,1.06540571098812,0.08243190467105732,1520.0,401.9,0.0050165140761269465,0.009029725337028503,0.01755779926644431,0.4640275520417425,0.1940259656405961
91.3,16256,4.108247445723647,5.556337288864083,0.8787374245848683,0.23002197188620516,0.9369684998075927,0.9491730049477647,1.124102757413708,0.08188206498492545,1520.0,406.4,0.005072370780838861,0.00913026740550995,0.01775329773293601,0.4691942972275946,0.19551879610327438
92.3,16416,4.076999626983074,5.507373262728048,0.8769681677902327,0.23157225166244663,0.937001239683615,0.9491434133457164,1.0634949306652297,0.08141699772639066,1520.0,410.4,0.005128047611978319,0.009230485701560974,0.017948166641924116,0.4743444041079945,0.19683653391307962
93.31,16612,4.039388528202744,5.448555868124832,0.8748165602395759,0.23345755948339456,0.9370410084528525,0.9491074712402678,1.1002750315235477,0.08085331408164076,1520.0,415.3,0.005183777544233534,0.009330799579620361,0.018143221404817368,0.47949942284160185,0.19843904556088535
94.31,16831,3.998208594897944,5.3843050438263065,0.8724327511969372,0.23554632972886108,0.9370850124664355,0.9490677046003216,1.09194731830475,0.08023120185303745,1520.0,420.775,0.005239491926299201,0.00943108546733856,0.018338221742047203,0.48465300318267607,0.20021450026953191
95.31,17072,3.9538892494070343,5.31532871727758,0.869833927050395,0.23782350313218395,0.9371329217160167,0.9490244125810186,1.065817112162458,0.07955583432166757,1520.0,426.8,0.005295081363783943,0.009531146454811096,0.0185327847732438,0.4897950261500147,0.20215009766235634
96.31,17281,3.9162734499777487,5.256926241802562,0.867600676124916,0.23978034950719293,0.9371740417244879,0.94898725865291,1.07970442374892,0.07898906593306676,1520.0,432.025,0.005350803971290588,0.009631447148323058,0.018727813899517057,0.4949493673443794,0.20381341708111397
97.32,17498,3.8779969968955212,5.197631010863104,0.8653018552381646,0.24179465039372205,0.9372163239779535,0.9489490576233205,1.1144116354123978,0.07842711454766615,1520.0,437.45,0.005406418323516846,0.009731552982330322,0.01892246413230896,0.5000936949253082,0.20552557283466374
98.32,17686,3.8454589670029824,5.147331025638988,0.8633264738608042,0.24352554316687466,0.9372526229610669,0.9489162648003473,1.063950856031641,0.07794564572816154,1520.0,442.15,0.005462139460775587,0.009831851029396056,0.019117488112714555,0.5052479001217418,0.20699683169184346
99.32,17892,3.810450842445466,5.093321218854512,0.8611790680091087,0.24540716932389153,0.9372920494501805,0.948880649136804,1.087443110814521,0.07742372556138588,1520.0,447.3,0.005517945581012302,0.009932302045822143,0.019312809533543057,0.5104099662436379,0.20859621392530778
100.32,18115,3.773292507741867,5.03611756292817,0.858874394272005,0.24742659866637015,0.9373343271872776,0.9488424607969823,1.1072772936132051,0.07686528341424692,1520.0,452.875,0.005573533574740093,0.010032360434532166,0.019507367511590323,0.5155518556634585,0.2103127288664146
101.33,18332,3.7378494793462194,4.981673241982893,0.8566514091378938,0.24937444982440837,0.9373750736180986,0.9488056585630609,1.066151455684563,0.07633595301722723,1520.0,458.3,0.005629247029622396,0.010132644653320312,0.019702364603678385,0.5207053502400716,0.2119684023507471
102.33,18543,3.704043220553782,4.9298513764636205,0.8545082888206175,0.25125232085816646,0.937414328195991,0.9487702064815144,1.0773490997355293,0.07584788777461904,1520.0,463.575,0.005685040063328213,0.010233072113990783,0.019897640221648746,0.5258662058578597,0.21356459272944148
103.33,18705,3.6785154860630875,4.890789853701287,0.852875043307735,0.252683423169564,0.9374442266730568,0.9487432059810167,1.086048529415033,0.0754766736416802,1520.0,467.625,0.005740649686919319,0.010333169436454773,0.020092273904217615,0.5310100960400369,0.21478102969412938
104.33,18885,3.650576385908623,4.8481078373810575,0.8510726170001849,0.2542627671411304,0.9374772065562369,0.948713424534852,1.0683781547303868,0.07506774084360701,1520.0,472.125,0.005796274317635431,0.010433293771743775,0.020286960111724005,0.5361553743812772,0.21612347206996083
105.33,19085,3.620045111903317,4.80154873882068,0.8490849500918183,0.2560044248921635,0.9375135584567693,0.9486806002677098,1.1246040576688934,0.07461766942766823,1520.0,477.125,0.005851925902896457,0.010533466625213622,0.0204817406601376,0.5413031460179223,0.21760388115833898
106.34,19302,3.587512547412025,4.752033225023526,0.846946037482397,0.25787860899680426,0.9375526580925062,0.9486452974525423,1.0732659543894405,0.07413438711802578,1520.0,482.55,0.005907521194881863,0.010633538150787353,0.02067632418208652,0.5464457105265723,0.2191969376472836
107.34,19564,3.549033019939621,4.693593688577935,0.8443878343601433,0.2601201889505863,0.9375994005637619,0.9486030974283491,1.0631075755896753,0.07357393470460866,1520.0,489.1,0.005963250173462762,0.010733850312232972,0.020871375607119665,0.5516006410453055,0.22110228060799836
108.34,19845,3.50870337117044,4.632492898634472,0.8416732177956828,0.26249882339918257,0.9376489790338386,0.9485583411248332,1.0648380448860038,0.07299838092339977,1520.0,496.125,0.006018838259908888,0.010833908867835999,0.021065933909681107,0.5567425390415721,0.22312411988930517
109.34,20090,3.4743082831015295,4.580503585430748,0.8393306227492983,0.2645514806139774,0.937691748402742,0.9485197350507545,1.0876120183486604,0.07250260077505571,1520.0,502.25,0.006074585914611817,0.010934254646301269,0.021261050701141357,0.5618991971015931,0.22486887852188076
110.35,20310,3.4440133369098547,4.534803795482268,0.8372460591237301,0.26637804238884544,0.9377297979097938,0.9484853920434244,1.1044246766411663,0.07206212493624409,1520.0,507.75,0.006130345808135139,0.01103462245464325,0.021456210328472985,0.5670569872525003,0.2264214560305186
111.35,20558,3.410512766820304,4.484368902932394,0.8349174637547164,0.26841843263551673,0.9377722944323662,0.9484470381650789,1.072835430961495,0.07157085459395829,1520.0,513.95,0.006185982439253066,0.011134768390655518,0.021650938537385728,0.5722033756309085,0.22815578774018921
112.35,20810,3.377156794266014,4.434256862451317,0.8325741161379132,0.2704717492767463,0.9378150552029431,0.9484084489390554,1.062740498202477,0.07109136737640875,1520.0,520.25,0.006241542511516148,0.011234776520729064,0.021845398790306513,0.5773426823152437,0.22990110688523432
113.35,21057,3.3451123506219744,4.386214230292643,0.8302992795555177,0.2724650343434674,0.9378565637619817,0.948370992777797,1.0766477578067006,0.07064158899682527,1520.0,526.425,0.00629727488093906,0.011335094785690307,0.022040462083286704,0.5824979264868629,0.2315953991919473
114.35,21267,3.318359560086239,4.346179605142284,0.8283821372274673,0.2741448961862279,0.9378915459310915,0.9483394281528377,1.1131822626886603,0.07026284010959122,1520.0,531.675,0.0063529131677415645,0.011435243701934815,0.022235196087095472,0.5876444680160947,0.2330232817582937
115.35,21525,3.2860926125964225,4.297983615539053,0.8260478232090042,0.2761902972976962,0.9379341431385187,0.9483009952783955,1.0821178063412027,0.06980205171869808,1520.0,538.125,0.006408485253651937,0.011535273456573486,0.022429698387781777,0.5927848859628042,0.23476187270304175
116.36,21794,3.253134850144832,4.2488580215826,0.82363835871111,0.2783015476792025,0.937978117847734,0.9482613228460708,1.0668176477913125,0.06932686032600222,1520.0,544.85,0.006464294407102797,0.011635729932785034,0.022625030424859787,0.5979472326570087,0.2365564355273221
