elapsed_sec,step,jet_velocity_mean,jet_velocity_max,enstrophy,enstrophy_drift,tau_im_min,rho_mean,wec_margin,div_u,speedup_vs_wrf,simulated_days,spot_l4_cost_usd,spot_tpu_cost_usd,ondemand_cost_usd,hpc_cluster_cost_usd,residual_norm
12.02,3092,12.039431406587465,20.694710994385183,1.0753691844311781,0.057726892064685,0.9326010708323358,0.9531371252040646,1.1111224767429067,0.2693390454834368,1520.0,77.3,0.0006678368515438504,0.0012021063327789306,0.002337428980403476,0.06177490876780616,0.04906797825498225
13.02,3361,11.548481462231651,19.603204802791982,1.070076913355201,0.06236415040069996,0.9327596380154034,0.9529926197701399,1.1188487348376308,0.25165624429858346,1520.0,84.025,0.0007235217491785685,0.0013023391485214233,0.00253232612212499,0.06692576179901759,0.05300964784059496
14.02,3644,11.076232211616247,18.572651868202186,1.0645802286548505,0.06718052253682315,0.9329196461557977,0.9528468457187461,1.1001648195912668,0.23576994905086823,1520.0,91.1,0.000779101120101081,0.0014023820161819457,0.002726853920353783,0.07206685360934999,0.05710356415629967
15.02,3907,10.672937310985848,17.707550646662263,1.0595363358753802,0.07160014381127683,0.9330626017366869,0.9527166450959091,1.077182840648582,0.22299047158766783,1520.0,97.675,0.0008346598810619779,0.00150238778591156,0.002921309583716922,0.07720603899823295,0.060860242239585305
16.03,4116,10.374150397528242,17.07549739653187,1.055571670343583,0.0750741114185472,0.9331725494887542,0.9526165315211513,1.0734356545353476,0.21395833741611248,1520.0,102.9,0.0008903558519151476,0.0016026405334472655,0.0031162454817030166,0.08235791630215115,0.06381311470576512
17.03,4333,10.08225384903025,16.46529292267005,1.0514956001972648,0.07864569533646006,0.9332835020813912,0.9525155243804776,1.1201843581196143,0.20546556923323833,1520.0,108.325,0.0009461092684004042,0.0017029966831207275,0.0033113824394014144,0.08751510732703739,0.06684896103599106
18.03,4600,9.746274356864909,15.771815383819458,1.0465360556768237,0.08299140795020912,0.9334158220582073,0.9523950932560247,1.1074090639496035,0.19607600205707443,1520.0,115.0,0.0010018108553356594,0.0018032595396041868,0.003506337993674808,0.0926675041185485,0.07054281675767776
19.03,4844,9.459432347947587,15.18726972641556,1.042056792167386,0.08691628287633199,0.9335329511184716,0.9522885136460395,1.0749530331062152,0.18836221980905332,1520.0,121.1,0.0010574641757541232,0.0019034355163574216,0.003701124615139431,0.0978154362572564,0.0738789604448822
20.04,5104,9.172908386820819,14.610269505793998,1.0373387977679376,0.09105034149578296,0.9336540338306295,0.952178361632257,1.0667169289981293,0.18093898042837808,1520.0,127.6,0.0011131047010421754,0.0020035884618759157,0.0038958664536476134,0.10296218484640123,0.07739291027141552
21.04,5297,8.971871124645066,14.20953388268267,1.0338728271572917,0.09408733655439931,0.933741569740729,0.9520987439164273,1.1065150609251198,0.1758760835732598,1520.0,132.425,0.0011688220898310345,0.0021038797616958617,0.00409087731440862,0.10811604330937068,0.07997435607123941
22.04,5546,8.725925848977543,13.723890931219406,1.029446225457892,0.0979660675067758,0.9338517172957681,0.9519985789046597,1.1090745914402986,0.16983654019927696,1520.0,138.65,0.0012244085338380603,0.002203935360908508,0.00428542986843321,0.11325778938002057,0.08327127738075944
23.04,5814,8.476713118105852,13.236969207855935,1.0247378338005544,0.10209171189436626,0.933966951615953,0.95189381076501,1.0846123801515395,0.16390945672356305,1520.0,145.35,0.001280021561516656,0.0023040388107299806,0.004480075465308295,0.11840199444029066,0.08677807511021132
24.04,6080,8.243844219119234,12.786687051623336,1.0201211699544168,0.10613698142000708,0.934078122241553,0.9517927591577593,1.0693647725686437,0.1585188083015754,1520.0,152.0,0.0013357535865571764,0.0024043564558029174,0.004675137552950117,0.12355720675653882,0.09021655420700601
25.04,6351,8.020130584097412,12.358391204056344,1.015474872632363,0.11020821675148904,0.9341882903413931,0.9516926400569244,1.0665794824482693,0.1534689765971815,1520.0,158.775,0.001391327804989285,0.0025043900489807127,0.004869647317462497,0.12869782196150886,0.09367710423876568
26.05,6585,7.837047652854897,12.011006948543946,1.0115087057791174,0.11368349986495724,0.9342810415234953,0.9516083655707726,1.089016820121905,0.14943175567894773,1520.0,164.625,0.0014469514820310806,0.0026045126676559447,0.005064330187108781,0.13384301208787494,0.09663109488521365
27.05,6829,7.655323997785956,11.66898517702793,1.0074176106818067,0.11726824912875637,0.9343755312710699,0.9515225268064464,1.125165018997421,0.14550443178457817,1520.0,170.725,0.0015026090939839682,0.0027046963691711424,0.005259131828943888,0.13899134119351705,0.09967813175944291
28.05,7075,7.480909180964346,11.343329456919914,1.0033384466542825,0.12084254400500975,0.9344686060282937,0.9514379886716647,1.0860603207285628,0.14180713356987207,1520.0,176.875,0.0015583393441306222,0.0028050108194351193,0.005454187704457177,0.14414638933208254,0.1027162824042583
29.05,7326,7.311392557500007,11.029271588261734,0.9992228026154641,0.1244488038418714,0.9345614148935462,0.9513537070468931,1.0673409806870178,0.13827779916591787,1520.0,183.15,0.0016139060258865358,0.0029050308465957643,0.005648671090602874,0.14928630739450455,0.10578160326559069
30.05,7555,7.163655989370707,10.757538495390092,0.9955082741009444,0.12770359333980763,0.934644274773959,0.9512784729554322,1.0772919136579213,0.13524590887449173,1520.0,188.875,0.0016694887479146324,0.0030050797462463376,0.005843210617701212,0.15442770918210347,0.10854817433883648
31.05,7784,7.022085691611691,10.498873737312474,0.9918317894843294,0.13092504754932793,0.9347254789132634,0.9512047538052595,1.1218368403317456,0.13240018577296286,1520.0,194.6,0.0017251634862687855,0.0031052942752838133,0.006038072201940748,0.15957762247986265,0.11128641041692874
32.06,8049,6.865448627687519,10.214652095378714,0.9876242155322974,0.13461185933643155,0.934817471680007,0.9511212543167051,1.102147920083756,0.12929662375812745,1520.0,201.225,0.0017808519469367135,0.003205533504486084,0.0062329818142784965,0.16472880509164597,0.11442020043596682
33.06,8321,6.712148785102463,9.938494590550384,0.9833570840497872,0.138350857349584,0.9349097872372807,0.95103747662339,1.0810883207844013,0.12630184549312617,1520.0,208.025,0.0018365654548009238,0.0033058178186416627,0.006427979091803233,0.16988230456908546,0.11759834874714639
34.06,8599,6.562739546198669,9.671260976365947,0.9790490416005886,0.14212570286914464,0.9350020357668386,0.9509537745484987,1.0696123799650907,0.12344131606164155,1520.0,214.975,0.001892295546001858,0.0034061319828033445,0.006623034411006503,0.17503733800517188,0.12080696743877295
35.06,8852,6.432721705724074,9.440252074822633,0.9751745029268859,0.14552069842112947,0.9350842230332848,0.9508792140516631,1.066975800065671,0.12099616945437519,1520.0,221.3,0.0019480317566129897,0.0035064571619033815,0.006818111148145464,0.18019293748670154,0.12369271365796006
36.07,9128,6.2969249044155235,9.200509573657083,0.9709971047440416,0.14918106922756483,0.9351720471874531,0.9507995527196241,1.076047652901193,0.11846109483685574,1520.0,228.2,0.0020036142534679835,0.00360650565624237,0.007012649887137941,0.18533431844578846,0.1268040288434301
37.07,9389,6.173937404028612,8.984736512453539,0.9670934671026117,0.15260156223210358,0.9352534109403283,0.9507257632754074,1.1005099864344539,0.1162185619327274,1520.0,234.725,0.0020592177046669857,0.0037065918684005736,0.007207261966334449,0.19047763768169615,0.12971144789728803
38.07,9654,6.054122507233734,8.775770787865794,0.9631758130320435,0.15603433688320387,0.9353344133915634,0.9506523129120912,1.122646681655216,0.11404320042442695,1520.0,241.35,0.0021149562067455715,0.0038069211721420285,0.007402346723609499,0.19563344912396535,0.13262930635072329
39.07,9915,5.940794416991238,8.579248101495857,0.9593617799056939,0.15937631552622647,0.9354126724980344,0.9505813609373727,1.0912201935855834,0.11201195233373784,1520.0,247.875,0.002170514225959778,0.0039069256067276,0.007596799790859221,0.20077256590127945,0.1354699881972925
40.07,10145,5.844554479892366,8.41322202199123,0.9560368566377866,0.16228972036119457,0.9354804326847236,0.9505199361702419,1.0655451894761885,0.11030532627100653,1520.0,253.625,0.002226182871394687,0.004007129168510436,0.007791640049881404,0.20592191560400855,0.13794638230701536
41.07,10383,5.748351094210594,8.248053621583297,0.9526314300406622,0.1652736648055533,0.9355494047439595,0.9504574210165493,1.0762253530902863,0.10861411743395144,1520.0,259.575,0.0022819197310341727,0.004107455515861511,0.007986719058619604,0.21107757512066097,0.1404827350847203
42.08,10645,5.646214750958055,8.073570331385394,0.9489233984754697,0.1685227614672773,0.9356240324027096,0.9503897890113117,1.100506343155324,0.10683336862428816,1520.0,266.125,0.0023376306030485363,0.004207735085487365,0.008181707110669878,0.21623083078198962,0.14324446724718568
43.08,10875,5.559637963707456,7.9263720742087775,0.9457030421258706,0.17134454140120856,0.9356884612025389,0.950331407582924,1.1004944289212575,0.10534105376778025,1520.0,271.875,0.002393273883395725,0.0043078929901123044,0.008376458591885037,0.22137783421410456,0.14564298019102725
44.08,11136,5.464700949031043,7.765703897792712,0.9420875048463617,0.17451259159135876,0.9357603889126666,0.9502662396023944,1.07571821088118,0.10370763327317367,1520.0,278.4,0.0024488326973385282,0.00440789885520935,0.008570914440684847,0.22651702450381384,0.14833582285265492
45.08,11381,5.378622210539237,7.620701470466343,0.9387307171289536,0.17745391708306354,0.9358267991915236,0.9502060784888147,1.064794792988774,0.1022542159772506,1520.0,284.525,0.002504443844159444,0.004507998919486999,0.008765553454558053,0.23166105558474856,0.150835949520604
46.08,11622,5.2966741411082765,7.483254458385098,0.9354633277905278,0.18031690883633922,0.9358911131569647,0.9501478237109036,1.0826818084449288,0.10085830163045006,1520.0,290.55,0.0025600008567174277,0.00460800154209137,0.008960002998510996,0.23680007924636207,0.1532694925108883
47.08,11885,5.210175887785509,7.338808953976738,0.9319362997594024,0.18340740437292224,0.9359601902656061,0.9500852625195724,1.1099548587253145,0.0994248273515187,1520.0,297.125,0.0026157058344946967,0.004708270502090454,0.009154970420731438,0.24195278969075945,0.1558964137169839
48.08,12156,5.12408406422852,7.1956894422251585,0.9283435792837386,0.1865554617448073,0.9360301993345118,0.950021865711044,1.1147446548182396,0.09798860100863194,1520.0,303.9,0.0026712900665071277,0.004808322119712829,0.009349515232774946,0.24709433115190932,0.1585722624830862
49.09,12432,5.039408283744856,7.055555401086581,0.9247273413377213,0.1897241258815147,0.9361003219202317,0.949958374615626,1.0924900871941694,0.09659624230794417,1520.0,310.8,0.002726978898048401,0.0049085620164871216,0.009544426143169403,0.2522455480694771,0.16126562699928748
50.09,12707,4.957898843285155,6.921254456617405,0.9211665056696419,0.19284424475825457,0.9361690481841312,0.9498961560529259,1.0753911350189567,0.09526490524235487,1520.0,317.675,0.0027826518350177343,0.005008773303031921,0.009739281422562068,0.2573952947391404,0.16391772804451638
51.09,12978,4.88022554604303,6.7938168161168315,0.9176981685702599,0.19588331341050605,0.9362356966399956,0.9498358263595336,1.0654137392975809,0.09399077098170439,1520.0,324.45,0.0028383259508344867,0.005108986711502075,0.009934140827920702,0.26254515045219,0.16650093639893013
52.09,13255,4.803415878152369,6.668318139526414,0.9141941909691185,0.19895361141807794,0.9363027509978781,0.9497751370048869,1.0652631268311654,0.09276449924200081,1520.0,331.375,0.0028939505815505986,0.005209111046791077,0.010128827035427094,0.26769042879343036,0.16911068970536625
53.09,13511,4.734639975507893,6.556387342168556,0.9109923196263856,0.20175919419374747,0.9363637906260003,0.9497198982084224,1.0805221355038686,0.09165526976692495,1520.0,337.775,0.002949611054526435,0.005309299898147583,0.010323638690842522,0.27283902254369524,0.17149543506468534
54.09,13794,4.660963363887813,6.436944799924585,0.9074929229354975,0.20482547826024303,0.9364302598326216,0.949659753158837,1.095567954164101,0.09047878796607256,1520.0,344.85,0.0030052625205781724,0.00540947253704071,0.010518418822023604,0.27798678315348097,0.17410177652120656
55.1,14075,4.590136561013219,6.322575920753654,0.9040593893148453,0.2078340509837061,0.936495244388446,0.949600958892387,1.115114111550599,0.08936380786709996,1520.0,351.875,0.0030608723560969038,0.005509570240974426,0.010713053246339163,0.2831306929389636,0.17665906333615017
56.1,14350,4.522962196770806,6.214516822484511,0.9007382634921608,0.2107441283748864,0.9365578928952927,0.9495442850622042,1.1110376049648072,0.08829508051181012,1520.0,358.75,0.0031165767378277254,0.005609838128089905,0.010908018582397037,0.28828334824906454,0.17913262911865344
57.1,14627,4.457339991755949,6.109342821790652,0.8974315028190804,0.21364161855940378,0.9366200775384912,0.9494880375691479,1.0898559445582796,0.08727109497574737,1520.0,365.675,0.003172169897291396,0.0057099058151245125,0.011102594640519884,0.2934257154994541,0.1815954957754932
58.1,14881,4.398886864495038,6.015982760951651,0.8944328029991495,0.2162691759043596,0.9366763114148552,0.9494371784428589,1.0677473417369034,0.0863653367302859,1520.0,372.025,0.003227752659055922,0.005809954786300659,0.011297134306695726,0.2985671209626728,0.18382891951870564
59.1,15159,4.336714429052295,5.917018089196738,0.8911869619895134,0.21911328631806046,0.9367370201526147,0.9493822782915319,1.063746247833142,0.0853921186833444,1520.0,378.975,0.003283453914854262,0.005910217046737671,0.011492088701989915,0.3037194871240192,0.1862464133703514
60.11,15404,4.283420183066447,5.832461707260139,0.8883573513208433,0.2215926823037517,0.9367898157428487,0.9493345393393842,1.076979964888698,0.08456730294870263,1520.0,385.1,0.003339176124996609,0.006010517024993896,0.01168711643748813,0.3088737915621863,0.18835389995818894
61.11,15648,4.231682051964659,5.750618724364273,0.8855677031372955,0.22403706187312544,0.9368417552413217,0.9492875791845105,1.1133882169056064,0.08378125674440728,1520.0,391.2,0.0033947624233033923,0.006110572361946106,0.011881668481561872,0.3140155241555638,0.19043162259215662
62.11,15903,4.178983874794664,5.667505241896756,0.8826821948206804,0.226565437177936,0.936895370457748,0.9492391088484984,1.1001418357480341,0.08297287252461183,1520.0,397.575,0.0034503812260097927,0.006210686206817626,0.012076334291034272,0.3191602634059058,0.19258074160124558
63.11,16156,4.128031847613052,5.587384411156711,0.8798491198547248,0.2290478686924645,0.9369479096864105,0.9491916160663973,1.0723746329426587,0.08218375514537457,1520.0,403.9,0.0035060756074057685,0.006310936093330382,0.012271264625920188,0.32431199368503355,0.19469080838859482
64.11,16379,4.084181637386631,5.518619328458482,0.8773762780817763,0.2312146522832189,0.9369936907745487,0.9491502361857532,1.0672047615380498,0.08152414901029503,1520.0,409.475,0.0035617132319344415,0.006411083817481994,0.012465996311770545,0.32945847395393585,0.19653257444073607
65.11,16612,4.039388528202744,5.448555868124832,0.8748165602395759,0.23345755948339456,0.9370410084528525,0.9491074712402678,1.1002750315235477,0.08085331408164076,1520.0,415.3,0.003617481364144219,0.006511466455459594,0.012661184774504767,0.33461702618334027,0.19843904556088535
66.12,16835,3.9974645690075112,5.383145601482887,0.8723894088980402,0.23558430764684313,0.9370858120151467,0.9490669820752087,1.0940976679900878,0.08021991391989525,1520.0,420.875,0.0036731402741538156,0.006611652493476867,0.012855990959538353,0.3397654753592279,0.20024678149981665
67.12,17076,3.953162275965466,5.314198788685716,0.8697910074388959,0.23786111067785673,0.9371337124029905,0.9490236981293491,1.0664988845462111,0.07954470551373427,1520.0,426.9,0.0037288506031036375,0.006711931085586547,0.01305097711086273,0.3449186807870865,0.2021820640761782
68.12,17353,3.903486619504596,5.2371028360433005,0.8668356959955168,0.2404506497301057,0.9371881169468588,0.9489745416752415,1.063372381930764,0.07880186740566797,1520.0,433.825,0.0037844429281022815,0.0068119972705841065,0.013245550248357985,0.35006097084946103,0.20438317227058983
69.12,17640,3.853367850895502,5.159548290641569,0.863808428878089,0.24310323866103917,0.93724376951442,0.9489242628728278,1.0661423702906803,0.07806299447510934,1520.0,441.0,0.00384000923898485,0.006912016630172729,0.013440032336446974,0.3552008546060986,0.2066378728618833
70.12,17930,3.8040652569304467,5.083481831940065,0.8607848840222593,0.2457525660264978,0.9372992830773135,0.9488741149777935,1.0721273239199873,0.07732808682588466,1520.0,448.25,0.0038956342670652603,0.007012141680717468,0.01363471993472841,0.36034616970353656,0.20888980112252312
71.12,18218,3.7563826456812324,5.01012771744335,0.8578168384675664,0.2483532631171378,0.9373537156103282,0.9488249487886795,1.0818559695483723,0.07660961523219778,1520.0,455.45,0.0039513195355733235,0.007112375164031982,0.01382961837450663,0.3654970570405324,0.21110039364956712
72.13,18517,3.7081745779583297,4.93617869170126,0.854771396951614,0.251021777041302,0.9374095103587408,0.9487745574833896,1.0889945103618914,0.0759077479268151,1520.0,462.925,0.0040069980223973595,0.007212596440315247,0.014024493078390756,0.37064731707175574,0.2133686304851067
73.13,18790,3.6652668845322776,4.870541190987425,0.8520222923644112,0.25343063100599234,0.9374598318442238,0.9487291139882303,1.1125339141788149,0.0752831065442176,1520.0,469.75,0.004062621672948202,0.0073127190113067625,0.014219175855318705,0.37579250474770864,0.21541615635509348
74.13,19066,3.6229227775275294,4.805933374885931,0.8492731027253184,0.2558395594958874,0.9375101181193383,0.948683706652915,1.1123651254404752,0.0746602333900902,1520.0,476.65,0.004118261112107171,0.007412870001792907,0.014413913892375098,0.3809391528699133,0.21746374557150425
75.13,19363,3.5784764187890046,4.738297479522964,0.8463480665199583,0.258402570409675,0.9375635859877568,0.9486354311959719,1.1019294712739829,0.07399946831964,1520.0,484.075,0.004173979640007019,0.007513163352012633,0.014608928740024564,0.3860931167006492,0.21964230484822375
76.14,19662,3.5348590608221073,4.672102311227406,0.8434377006276497,0.2609527267227603,0.9376167556969495,0.9485874298310006,1.0933501640998555,0.07337235965098632,1520.0,491.55,0.004229753388298883,0.0076135560989379885,0.014804136859046088,0.39125218841764664,0.22180993771434626
77.14,19955,3.4931736767411805,4.609005509498954,0.8406186663168087,0.26342285536314675,0.9376682337419748,0.9485409603358211,1.0827316462697663,0.07277509605132515,1520.0,498.875,0.0042855178250206846,0.007713932085037231,0.014999312387572393,0.3964103988144133,0.22390954705867472
78.14,20244,3.4530441402205216,4.5484176937876635,0.8378695546372713,0.265831715542369,0.9377184180042134,0.9484956631417977,1.072941846854353,0.07219380336258924,1520.0,506.1,0.004341154151492649,0.007814077472686767,0.01519403953022427,0.40155675901307003,0.22595707821101363
79.14,20528,3.414529288545327,4.490410170752955,0.8351979590502918,0.26817265362515497,0.9377671757524619,0.948451657701201,1.0652473926141282,0.07162998854762037,1520.0,513.2,0.004396724647945828,0.00791410436630249,0.015388536267810397,0.4066970299349891,0.2279468755813817
80.14,20812,3.3768947690090854,4.43386362721032,0.8325556092750458,0.27048796558594007,0.9378153928989703,0.9484081441996409,1.0627128941210338,0.0710877066198008,1520.0,520.3,0.004452443295054966,0.008014397931098937,0.015583551532692379,0.4118510047925843,0.22991489074804905
81.14,21110,3.3383183599469675,4.376040830714736,0.8298139692801292,0.2728902788344979,0.9378654191315023,0.9483630023244909,1.0636437109630075,0.07054568509764686,1520.0,527.75,0.004508001036114163,0.008114401865005493,0.01577800362639957,0.41699009584056007,0.2319568570093232
82.15,21339,3.309288950556741,4.332621164959819,0.8277283796215211,0.27471773965255536,0.9379034754562108,0.9483286645514184,1.0913452193479398,0.07013374820962048,1520.0,533.475,0.004563838971985711,0.00821491014957428,0.015973436401949988,0.4221551049086783,0.23351019870467205
83.15,21598,3.2770804638876427,4.28454017370363,0.8253915079171938,0.2767653818907392,0.9379461206884836,0.9482901892250717,1.1240053883864949,0.06967257073825628,1520.0,539.95,0.0046196035676532325,0.008315286421775817,0.01616861248678631,0.42731333000792393,0.2352506946071283
84.15,21831,3.2486551160510135,4.242188689175445,0.8233088727754287,0.27859025386599884,0.9379841318894894,0.9482558974484914,1.0785862940408333,0.06926191349843114,1520.0,545.775,0.0046752088334825305,0.008415375900268555,0.016363230917188856,0.43245681709713407,0.236801835786099
85.16,22109,3.2154009124499794,4.1927404228405205,0.8208480304496152,0.28074652315477305,0.9380290554265232,0.9482153729210391,1.0669551360143619,0.06878409872858993,1520.0,552.725,0.004730851173400879,0.008515532112121582,0.016557979106903074,0.4376037335395813,0.23863466468155708
86.16,22404,3.180875405473871,4.1415136279452875,0.8182648814381408,0.2830099614999861,0.9380762261523649,0.9481728249942726,1.0637843453903577,0.06830766573753039,1520.0,560.1,0.004786514401435852,0.008615725922584533,0.01675280040502548,0.4427525821328163,0.24055858727498816
87.16,22693,3.1477882921722102,4.092528245473918,0.8157619802362162,0.2852030841303691,0.9381219490577316,0.9481315866556068,1.062498728259302,0.0678460989927332,1520.0,567.325,0.004842243459489611,0.008716038227081299,0.016947852108213635,0.447907520002789,0.24242274151081372
88.16,22991,3.1144085653739992,4.043216248962939,0.8132094101773379,0.28743972821262825,0.9381686006750586,0.9480895144033881,1.0638014943515137,0.06737543784732092,1520.0,574.775,0.004897973828845555,0.008816352891921996,0.017142908400959438,0.45306257916821374,0.244323888980734
89.17,23273,3.0834886573178037,3.9976339148681235,0.8108199283286192,0.2895334691534552,0.9382122943271504,0.9480501131569642,1.0705260257538216,0.06693490696089666,1520.0,581.825,0.004953646779060364,0.008916564202308654,0.017337763726711274,0.4582123270630837,0.24610356878043688
90.17,23535,3.055325443281574,3.956195859327273,0.808622268871847,0.2914591291374834,0.938252502271616,0.9480138580897102,1.0926834649750412,0.06653284117629338,1520.0,588.375,0.005009216851658292,0.009016590332984924,0.01753225898080402,0.463352558778392,0.24774037976686086
91.17,23830,3.024245138391803,3.910554847459125,0.806173200385579,0.29360508180891204,0.9382973375194152,0.9479734339137245,1.1035061569533222,0.0661113780510969,1520.0,595.75,0.0050648653374777905,0.009116757607460021,0.017727028681172263,0.46850004371669557,0.2495644395375752
92.17,24130,2.993301582231199,3.865207763555401,0.8037097975857024,0.2957635946675115,0.9383424675232724,0.9479327474736858,1.1121249150086623,0.0656871621950404,1520.0,603.25,0.005120552831225925,0.009216995096206665,0.017921934909290737,0.4736511368883981,0.2513991754673848
93.17,24421,2.963905526238783,3.8222147772199553,0.8013460752972016,0.29783476425217814,0.9383858047425013,0.9478936805958815,1.1206768935288327,0.06527984236312645,1520.0,610.525,0.005176170243157281,0.009317106437683105,0.01811659585105048,0.47879574749204845,0.2531596696143514
94.17,24720,2.9343166236517106,3.779024844374034,0.7989434032158359,0.29994006289959607,0.9384298924484844,0.9478539404972794,1.1109329933037075,0.06486554018434615,1520.0,618.0,0.005231811457210117,0.009417260622978211,0.01831134010023541,0.48394255979193584,0.2549491734646566
95.17,25017,2.9055240113652228,3.737079395874575,0.796582520157668,0.3020087446592175,0.9384732518189158,0.9478148601716233,1.1005482902090962,0.06445817876851428,1520.0,625.425,0.0052874738640255395,0.00951745295524597,0.018506158524089388,0.4890913324223624,0.2567075529603349
96.17,25297,2.8789091482781224,3.6983787787198517,0.79437988654262,0.3039387631609024,0.938513741594959,0.9477783691652455,1.0825057002167657,0.06409928794856945,1520.0,632.425,0.0053430346912807895,0.009617462444305419,0.018700621419482758,0.494230708943473,0.258348068686767
97.18,25583,2.852239101102268,3.6596677194787275,0.7921528658133876,0.30589015043733825,0.9385547180267921,0.9477414424350858,1.0715607488403063,0.06374127324462397,1520.0,639.575,0.005398708171314663,0.009717674708366394,0.01889547859960132,0.4993805058466063,0.2600067478717375
98.18,25871,2.825893482284884,3.6214963269902403,0.7899332219431638,0.3078350738723646,0.9385955993164565,0.9477046043208449,1.0648351311472601,0.0633839655741078,1520.0,646.775,0.005454453176922269,0.009818015718460082,0.01909058611922794,0.5045369188653098,0.2616599327915099
99.18,26163,2.799690277554602,3.5835992267335843,0.7877059082632586,0.30978671784161343,0.9386366648091558,0.9476676031137382,1.0622061378076975,0.06302494314785517,1520.0,654.075,0.00551012412707011,0.009918223428726195,0.01928543444474538,0.5096864817539851,0.2633188301653714
100.18,26455,2.7739841682778485,3.5464870737312992,0.7855015597446812,0.3117182389969934,0.9386773513939476,0.9476309461722939,1.0624375326639806,0.06266914968739301,1520.0,661.375,0.005565814442104764,0.010018465995788574,0.01948035054736667,0.5148378358946906,0.2649606231474444
101.19,26750,2.7485042350123643,3.509766124601739,0.7832975283339894,0.3136494822922327,0.9387180785119535,0.947594255561345,1.0648370962422584,0.062313605800915106,1520.0,668.75,0.005621548692385356,0.01011878764629364,0.019675420423348744,0.5199932540456454,0.2666021799483978
102.19,27031,2.72467890175603,3.475488124531836,0.7812192365724274,0.31547054845789485,0.9387565265262696,0.947559620785295,1.07397236511832,0.062002121087703865,1520.0,675.775,0.005677275922563341,0.010219096660614014,0.019870465728971692,0.525148022837109,0.2681500861892106
103.19,27302,2.7021018952178704,3.443058307310642,0.7792341579952559,0.31720993822978666,0.9387932919637212,0.9475265040853782,1.0937617964962998,0.06170404338121993,1520.0,682.55,0.005732976078987122,0.01031935694217682,0.020065416276454924,0.5303002873063087,0.26962856749531866
104.2,27591,2.6784469685934553,3.4091347592682024,0.7771377545632767,0.31904687442429197,0.9388321653207737,0.9474914911893884,1.1083814548355386,0.06138865189237941,1520.0,689.775,0.005788703931702509,0.010419667077064515,0.020260463760958778,0.535455113682482,0.27118996326064815
